id,PID_00121,PID_00174,PID_00018,PID_00138,PID_00068,PID_00008,PID_00002,PID_00152,PID_00019,PID_00071,PID_00133,PID_00163,PID_00044,PID_00111,PID_00123,PID_00108,PID_00168,PID_00059,PID_00129,PID_00050,PID_00051,PID_00149,PID_00026,PID_00042,PID_00066,PID_00012,PID_00153,PID_00144,PID_00172,PID_00017,PID_00162,PID_00032,PID_00095,PID_00104,PID_00097,PID_00173,PID_00021,PID_00041,PID_00124,PID_00078,PID_00022,PID_00131,PID_00103,PID_00118,PID_00014,PID_00100,PID_00132,PID_00029,PID_00037,PID_00043,PID_00063,PID_00052,PID_00070,PID_00158,PID_00134,PID_00074,PID_00089,PID_00128,PID_00143,PID_00082,PID_00171,PID_00115,PID_00106,PID_00114,PID_00048,PID_00102,PID_00112,PID_00035,PID_00056,PID_00036,PID_00077,PID_00064,PID_00126,PID_00034,PID_00142,PID_00136,PID_00159,PID_00105,PID_00125,PID_00013,PID_00033,PID_00073,PID_00085,PID_00069,PID_00130,PID_00139,PID_00122,PID_00127,PID_00170,PID_00146,PID_00072,PID_00096,PID_00079,PID_00062,PID_00091,PID_00169,PID_00099,PID_00027,PID_00120,PID_00030,PID_00161,PID_00005,PID_00093,PID_00076,PID_00058,PID_00016,PID_00003,PID_00054,PID_00160,PID_00155,PID_00006,PID_00154,PID_00024,PID_00067,PID_00141,PID_00156,PID_00001,PID_00094,PID_00040,PID_00101,PID_00157,PID_00028,PID_00025,PID_00053,PID_00011,PID_00046,PID_00086,PID_00145,PID_00140,PID_00165,PID_00167,PID_00084,PID_00137,PID_00004,PID_00117,PID_00164,PID_00031,PID_00015,PID_00087,PID_00065,PID_00113,PID_00116,PID_00090,PID_00110,PID_00151,PID_00039,PID_00148,PID_00045,PID_00057,PID_00081,PID_00038,PID_00083,PID_00109,PID_00147,PID_00060,PID_00088,PID_00080,PID_00098,PID_00150,PID_00055,PID_00119,PID_00009,PID_00007,PID_00075,PID_00047,PID_00061,PID_00135,PID_00020,PID_00049,PID_00092,PID_00166,PID_00023,PID_00107,PID_00010
NP_001014839,-0.947792001,-0.182638371,0.20825956,-0.197339652,-0.771897939,0.659196141,0.063081208,0.171153012,1.5,-0.055689327,-0.812026106,-1.333147044,0.206397648,-1.28868373,0.083819047,-1.133887061,-0.738264247,1.5,0.823103608,0.809061322,-0.984822208,-0.690018939,0.095671215,-0.23898568,0.216283774,-0.671968625,-0.771427209,0.468586169,-0.248512451,-0.5091221,0.205984645,-1.5,0.017442086,-0.714480143,-1.075866462,-1.450569229,0.37784485,1.072324849,-0.226484473,-1.4960353,-0.45632864,-1.06734328,0.096624332,0.155891349,-1.5,0.081489103,-0.140573625,-0.497263702,-0.554024941,-0.056648652,-0.666078335,0.79117263,0.437355719,0.087690169,0.163803531,-0.400707217,0.354433297,0.729601772,0.579757418,1.5,0.848090719,1.5,-0.634642655,1.393795204,-0.394900009,-0.005189191,0.923339517,0.047948497,-0.121367496,0.793762709,-0.977347715,-0.470711684,0.34221012,0.011182888,1.353934443,-0.334144923,0.122709655,-0.961949047,0.273845382,-0.879636289,-0.61045844,-0.547493804,-0.115069589,-0.162817653,0.133032192,-0.800917161,0.055646543,0.851092965,0.899411466,0.726586178,-1.06774876,0.111974547,-0.135880508,-0.710148049,-0.136522391,0.122962872,0.355913826,-0.516782135,0.293009479,0.074271252,-0.198592785,1.185801379,1.318775364,0.916138057,0.797402136,0.96457906,1.131438562,0.658187725,-0.383867395,-1.065086884,-0.461627833,0.061126451,-1.13849725,-0.30834193,0.214512311,0.270415428,1.5,-0.156212953,-0.080513391,0.604472051,0.445457327,-0.372148768,-1.192029323,0.268324025,-0.061304901,-1.5,-0.948509243,0.602348166,-0.180071963,1.121259265,-0.481899212,-0.397165405,0.246105147,-0.821266309,0.023618306,0.156094019,0.281630993,0.237660931,-0.21722828,-0.303983919,-0.368305139,-1.244345652,-1.047975481,1.5,0.767548117,-0.339076099,0.056448734,0.700097018,0.273517723,-0.582696332,0.637500496,-0.345272714,-0.119300448,-0.223668406,0.181331373,0.504912884,0.768847496,-0.678449405,0.173212062,-0.444534496,-0.676026131,0.070462661,-0.675273574,0.102675017,-0.252470108,-0.248430545,-0.072760663,0.356364877,0.162203045,0.109261905,-0.351941304,-0.77180848,-1.073571873,-0.031941102
NP_056060,-0.470297067,-1.077473542,0.074397349,-0.006118753,1.1140816,1.488160732,1.068890524,1.324197104,0.967474759,-1.091076012,0.002951689,0.970352476,-0.051695183,0.269229664,0.089867756,0.509498365,0.653492876,1.124257093,0.914305017,-0.62578323,0.266262532,-0.497939847,0.55138087,0.008298425,0.438535998,0.290132391,0.049317504,1.5,-0.663617453,-0.180622909,0.283819489,1.5,0.276277235,-0.411006505,-1.40343322,0.548829382,-0.855430256,0.103115541,-0.571384539,-1.5,0.547453433,0.932804227,0.24290533,-0.447215472,-1.272537297,1.115664883,1.057199194,1.5,-0.229396429,0.745110109,0.322709915,1.5,0.566022307,0.087548268,0.030529062,1.350214909,-0.043375246,0.874167743,1.254323346,0.880950678,0.384141054,0.541153091,0.948554251,1.20957498,0.734794771,-0.578608675,1.040862401,-0.11151015,0.138602778,0.411527122,0.575969894,-0.836517531,0.670844854,-0.089379314,-0.582230091,0.138327454,-0.51394839,-0.835667183,0.131427716,-0.127078436,-0.446143111,-0.730910144,-0.066206821,-0.126868782,0.00143416,-0.053973215,-0.197277375,0.02756543,0.630556425,0.040206683,-0.1820914,-0.069427406,-0.572659671,-1.24799201,-0.813380951,0.569505786,-0.35803257,0.100624734,-0.333111173,-0.98798219,0.034120119,0.040844032,0.197557357,-0.73949283,-0.706118441,0.604113344,0.401993645,1.5,0.572856108,0.634956091,-0.275987262,0.013936817,-1.491889412,0.113324524,-0.151996755,1.199065099,0.691500645,-0.463411459,0.2394779,1.179297995,-0.085762942,-0.631066119,-0.936020554,-0.178478647,-0.553933436,-0.289790424,0.12958427,0.706754265,-0.288636768,0.014931996,-0.771036401,-0.065018622,-0.564688244,-1.118073911,0.193308405,-0.418655564,1.252394431,-0.019586908,0.408502823,0.446541957,-0.209243571,-0.852824696,-0.607381753,0.084784634,-1.5,0.094684035,-0.009134267,0.02118962,0.186172242,-0.131975803,-0.875775189,-1.5,-0.602492859,-0.682002015,0.468390616,0.42198578,-0.756562777,-0.386850749,0.65850943,-1.5,-0.884209309,-0.589110421,-0.399973748,-0.825704998,0.51013767,-0.378137367,-0.574062776,-0.373094722,-0.996320844,-0.240630585,0.324229645,-0.84887975,-0.733376793,0.014250229
NP_001167448,-0.870596661,1.5,0.052476926,0.091435821,0.078617777,0.628757567,-0.488954141,-0.528229054,-0.035327295,-0.345608847,0.935464926,1.5,-1.5,-0.860249569,-0.352325849,0.169592716,0.141370629,-0.154842324,0.394003195,-0.468508467,0.670181915,-1.464365382,0.318252151,-0.315462656,0.827738981,0.935688085,0.820422251,1.5,-0.517273857,0.067407577,0.962979213,-0.732932491,-1.5,1.5,-0.398846083,-1.5,-0.694741886,-1.248826015,0.498625409,-1.5,-0.550873053,0.90658537,1.5,-1.470140734,0.525624555,0.61611621,1.5,-1.5,-1.007647834,-0.035069979,-0.004167661,-0.754781241,0.493097938,-0.530598563,0.403440037,-0.209816417,-1.485735555,0.29584434,0.570102811,0.218516946,0.868962771,1.5,1.088712418,-1.5,1.5,-0.582116615,-0.794209706,-0.459216767,0.032183486,0.563886395,-1.5,1.5,0.292689337,-1.069275494,-0.431362927,1.074646254,0.651875272,-1.485510596,0.402142939,0.256658424,-0.877219055,0.669855283,-1.5,-0.756183917,-0.167893394,-0.526369735,-1.336785508,-0.027440923,-0.153409305,-0.460179719,-0.59977345,-0.256033451,1.048337029,0.732981867,0.386724874,-0.034425798,0.415619542,-0.701640742,0.593851212,-1.295845069,0.258793331,-0.320273903,0.025782385,-0.04860605,-0.004275159,0.567648667,0.918737314,1.5,0.635828967,-0.233915777,-0.03024434,-0.265978931,-1.10400553,0.297939545,-0.388689674,0.997073921,-0.612711408,-0.213295453,0.269592646,1.08406767,0.174572604,-0.086448009,-0.685559677,-0.138880194,1.419777722,-0.49237808,0.340594023,-0.887986661,-0.858598905,1.5,0.20567148,0.751087054,-0.288868785,-0.39698858,-0.094892428,0.096101518,1.377587613,0.095540372,0.762261879,0.022841966,-0.24763163,0.57126913,-0.633934496,0.874085068,-0.566040504,-0.204322969,-0.061323793,0.301037113,1.159794969,-1.5,-0.105384322,-0.347722386,-1.5,-1.256995369,0.411287653,1.5,-1.5,1.02332602,0.762514288,-0.903908384,-1.5,-0.128023085,1.134918331,0.394511956,-0.205575573,0.042937187,-0.186602307,0.523130373,-0.337388037,0.46290631,0.096615691,-0.744643332,0.483644369,-0.194474037
NP_037481,-0.695274218,-0.557870669,-0.974083847,-0.190899229,-0.525284202,0.048492344,-1.152956375,0.482077278,1.5,0.493327666,0.277547543,-0.775600393,0.53514802,-0.764815837,-1.5,-0.839316513,-0.024459779,0.223257036,-1.002307622,-1.326863962,0.607084801,0.105385896,0.173866633,0.386653676,-0.092055369,1.355669544,-0.721602636,1.476786584,0.678479149,0.007474712,0.316658397,-0.837500811,-1.5,-1.123685205,-1.015010459,1.456206931,-0.646463012,0.226706032,1.5,0.353470866,0.892251782,-0.09291761,1.5,-1.278645039,1.5,-0.23141177,0.555531195,1.5,0.45403463,-0.687673464,0.116771747,0.495041581,-1.392358784,-0.301769764,0.313791368,-0.26519881,1.5,0.142132245,0.566490511,-0.341132917,-0.779172669,-0.125126145,1.478607683,-1.5,-1.380642129,1.5,-0.840154592,0.868351542,0.295708107,0.508316189,0.866799008,-1.5,-0.040207172,-0.664927672,0.325086752,-0.011032151,0.708789064,0.099193221,1.04572432,-0.691637355,0.621714387,-0.217754512,-1.46525387,-1.5,0.864425993,-0.505566386,0.525102736,0.001161994,-1.003480311,1.442381922,0.060756459,-0.449043316,-1.207616545,0.712227413,-1.5,1.316112779,-0.041443636,-0.144884339,1.5,0.638604942,-0.076170389,0.851896919,-0.025033922,1.188641115,-0.003708739,-0.490966982,0.030589769,0.638322162,0.911156445,0.041140277,-1.172052415,0.555559184,1.5,0.268343183,0.582936059,0.364698514,0.575619767,-0.262201129,1.5,-0.762179254,-1.090973477,-1.095733514,-0.765618476,-1.18397973,-1.5,-0.290703837,-0.893942016,0.228677503,0.955219472,1.5,0.83223968,0.143384649,-0.781129506,-0.757550677,1.049781725,-0.487222403,-0.337116084,-0.423966083,0.42240714,-0.577931585,-0.531728888,-0.242360281,-0.143556164,0.429458775,1.5,-0.767890083,0.483841265,-1.5,0.476778009,-1.037486206,-0.308339731,-1.5,-0.671488012,-0.617157207,-0.540504402,-0.134839855,-0.61215644,-0.031057642,0.01104127,-1.5,0.189232204,-0.884241416,0.294760488,0.421860148,-0.040315439,-0.73051776,0.369829892,-0.257861667,0.335109458,0.542651809,0.059287771,-0.316991624,0.464747086,1.5
NP_001136147,1.5,0.05605824,1.027132,1.5,-0.247163,0.96387538,-0.79580074,1.5,0.31069403,-1.0028292,0.67826932,0.89271981,1.07367908,-0.39676483,-1.5,0.33136059,-0.02391937,-0.5802327,1.04003445,-1.5,-1.24825641,-0.49770394,-0.40330141,0.742613,-0.0671617,1.5,1.42452325,1.5,0.48826808,-0.45118953,-0.36065551,-1.31844039,-1.02062325,-0.73853915,-1.44488718,-0.67897913,-1.5,-0.39059268,-0.03563871,0.63557262,-0.23863162,1.5,1.16472772,-1.05509217,1.5,0.1480721,0.16676769,-0.56960498,0.18845871,-0.74285645,0.19878257,0.59195782,-0.99226203,0.8381016,0.11935727,0.72576646,1.5,0.62586658,1.24950512,0.89863043,0.85963929,0.10075802,-0.77170885,0.46824932,-1.10755468,-1.39099578,0.2842457,0.55670832,0.24162785,0.32400278,0.67846404,-1.33957129,0.593103,0.46266862,-0.40824765,-1.43668285,-0.62720578,-0.65029874,0.29919198,-0.22673644,-0.46385074,0.31959156,-0.15959122,1.5,0.85428308,-0.60855249,-1.47041407,0.29422575,-0.34488958,1.09778973,1.09764642,-1.5,-0.14154697,1.00074026,-1.5,-0.96536447,0.29067276,-0.83134468,-0.46157636,1.5,0.32182877,0.94579187,1.13289954,-0.84640455,0.78871269,-0.92851845,0.86165376,1.00381684,-0.14954946,1.14015273,0.02209138,-0.99035088,1.10560915,0.54393687,0.84993451,0.52807126,0.34371665,-0.50485807,0.46043847,-0.71630237,-0.93021485,-0.43342038,-1.16863179,-1.5,0.14922332,-0.66335596,-1.5,-0.86643812,1.25098221,-0.28496581,0.65265335,0.48995391,0.89940962,0.13666621,0.13413076,0.46702153,-0.93589303,0.84153045,-1.01355666,1.04208023,0.67546633,-0.18531409,1.5,-1.10008205,-0.1638984,0.06164088,0.05838005,-0.08542596,-0.56931559,-1.5,-1.5,-0.29800398,-0.37119876,-1.38288396,1.09507991,-0.06355932,-0.41271267,-0.69097657,-0.58269132,0.66759978,-1.36312688,-0.43230989,-1.18893476,-0.84906825,0.38739104,0.67923451,0.47629047,0.61125254,-1.03485873,-0.5764094,-0.82336783,0.16161061,0.11188305,-0.55710405
NP_004888,-0.73441451,-0.06515545,1.5,-0.74976146,-0.44955952,1.32356186,-1.5,0.44446198,-0.0868344,0.15702739,-0.48675676,-1.41179828,-1.5,-1.21912222,-1.49470813,1.5,-1.5,-0.461653,0.75253989,-1.36173645,-0.54703765,-0.4659693,0.2458658,0.64320723,-0.76703232,-0.98322654,-0.03356788,0.2779644,-0.46365755,-1.14486258,0.55109838,-0.89663808,0.51996693,-0.85456185,-1.5,-1.26874589,1.15258078,1.5,1.30996773,0.66987356,0.42557668,1.5,1.28135913,-0.77093952,0.51693787,-0.66743566,-1.43536808,0.66316629,-0.23353771,-1.07649478,0.82762575,1.5,0.26182148,0.67606089,0.58962633,-0.25756177,0.72755883,-0.40401234,0.97753035,-1.35785815,1.5,1.29486895,-0.13256766,-0.21945342,0.89864923,-0.38890598,1.01439065,-1.47303183,0.52560033,0.00921457,1.106308,-0.14815518,0.90400761,0.26704067,-0.14774444,1.5,0.08902152,-0.13594579,-0.16340181,0.71779883,-0.5824733,1.05947771,-1.26421493,0.74859339,-0.22559793,-0.27204077,-1.00469431,-0.03716819,0.79377637,1.5,-0.5047097,0.50633014,1.5,0.06844643,0.20362552,-0.18259634,0.54832859,-0.85697542,1.47634245,0.36621623,0.70046253,-0.14788009,0.67039705,-0.95536046,-1.42792136,-0.29992283,-0.77165604,-1.36779105,-0.39181202,0.78466146,-0.34859767,0.76355531,-0.8066499,-0.43962061,1.5,0.96867188,0.81884271,-0.14038388,0.49967254,-1.5,-0.76029601,-0.97629828,-0.81585771,-0.18052314,0.4019436,1.5,0.42026169,-1.12729988,-0.57929388,0.54123581,-0.56792149,0.39002942,0.11350919,-1.5,-0.34013732,-0.53685575,0.24337584,-0.44265423,-0.31356356,-0.73154122,-0.58616594,0.98738683,0.93554004,0.7204865,0.53125071,0.1972412,0.47051524,-1.5,0.84655481,-0.83786665,-1.5,0.05674058,-0.61069639,0.18601379,-0.85948659,-0.12423721,-0.16413862,-0.46895463,1.5,-1.42394709,-0.26954033,0.73340151,-0.73150451,0.14155536,0.6942177,0.71727384,0.78499595,0.11632611,-0.7281496,-0.80973458,1.13276354,0.08454956,-0.3827362,0.33297989
NP_006537,0.923251766,-1.253490072,0.436100465,1.320159777,1.5,1.5,0.487640409,1.245670602,0.645475246,1.099882844,0.286283818,1.5,-0.093085679,-0.922617765,0.338287503,0.358253504,-0.273360794,-0.016880143,0.526223151,-1.235261075,-0.136586799,1.5,-0.016669623,1.133329013,-0.140926703,-1.156566998,0.020356507,-1.1714144,-0.453211488,0.665433111,-0.616650476,-1.5,1.314926262,-0.139893046,-0.217278297,-0.955175086,-1.5,1.017043666,1.5,1.5,1.5,1.130480779,-0.42823279,-0.006993587,0.236241031,-0.329692163,-1.5,1.5,0.002813566,-1.5,-1.164442149,1.5,1.08801872,-0.685859846,0.530553354,1.139023901,0.243024966,-0.211740673,0.121336965,1.5,-0.677008006,1.5,0.482585758,1.469697792,1.5,0.243366436,-0.682473331,-0.860174356,-1.46713041,-0.24464427,0.014537898,0.865334661,0.678512752,0.05023641,-0.183418398,-0.376251431,-0.658180308,1.142301795,-0.54423338,0.229554754,-0.769603459,-0.071687997,-0.106173174,-0.804974759,0.669478809,-0.084033199,-1.5,-0.666629165,-1.07622491,-0.111990685,-0.58793518,-0.041027202,0.572900584,-0.6887826,-1.5,0.549410102,-1.338765283,-1.106877704,0.00700011,-0.870623263,-0.329948223,-0.170634572,-0.331254324,1.5,-0.565092869,0.101083813,-1.441234507,-1.481353777,0.191516335,0.57705819,-0.405861966,-1.004975909,0.601738864,0.105680719,-0.982850686,-1.5,1.5,-0.618876078,-0.816561695,0.942650105,0.751989866,0.231972232,-0.283589418,-0.678931834,-0.272254036,0.080597684,1.5,-1.408532461,-0.911642148,0.351663811,-0.380142103,-0.073263773,1.118238026,-0.363165306,0.397296668,-0.803715144,0.007814478,-0.908300744,0.088392421,0.467753431,-0.678194989,-0.568835698,-0.431653006,-0.041593622,-0.847193828,-0.86334018,-0.074364029,1.5,0.574545451,-0.757173518,-0.129093675,0.944842817,0.219512046,0.350164958,-0.831510924,-0.585513918,-0.780751902,-0.504757131,0.512307025,0.690003156,-0.043775576,-0.120724574,-0.601348472,-0.322450045,-0.188820804,-0.077568093,0.291404073,-0.170362407,-0.364716628,-0.838025795,-0.605806111,0.54607857,-1.422410552,-0.719440973
NP_006538,1.5,-1.5,1.02216974,1.5,1.5,1.329327175,1.5,1.288436199,0.988970655,0.947852453,1.228208638,1.5,0.130311742,-0.321236294,-0.360598628,0.128170372,-1.5,-0.089162463,1.087619124,0.429340828,-0.840855917,1.5,-0.495663329,1.429453361,-1.441335478,-1.121342613,0.084174399,-0.311865443,0.735297851,-0.134418235,0.055041209,-1.5,1.5,-0.786600345,-0.329845551,-1.293643936,-1.5,1.119668461,1.5,1.375030459,1.37134133,1.400294175,-0.192428162,1.026231451,-0.40615637,-0.418925701,-0.956517838,1.5,-0.476024955,-1.304816777,-1.394946646,1.5,1.5,-0.267991962,0.936264359,1.388526263,1.383031302,0.43081142,-0.315374517,1.5,-0.234336672,1.5,0.192120463,1.5,1.5,-0.172480016,-0.321970902,-1.006356257,-1.1830817,-0.040918424,0.008246862,1.468703694,1.5,-1.02325449,-0.161809115,-0.732259335,-1.5,1.5,-0.25181169,-0.641973492,0.126911738,-0.223649048,-0.620197696,-0.962426474,1.010842578,-0.071874146,-1.340681074,-0.838507127,-0.294406397,-0.719847622,-1.093646471,-0.4826823,-0.351235648,-0.703361005,-1.109473377,0.432800987,-1.5,-0.876394144,-1.281651104,-0.244406114,-0.819526809,-0.591640197,-0.119690646,1.5,-0.667534051,-1.5,-0.780239425,-0.5698065,0.125791877,0.837338039,0.282487907,-1.220436092,-0.134183315,0.024659636,-0.605069838,-1.270839494,1.5,-0.847017567,-0.005915081,1.254491817,0.938322266,0.306467904,-0.919973546,-0.910019244,0.468824346,-0.934663037,0.38225552,-1.293065467,-1.034658789,-0.487109238,-0.077786652,-0.321277614,1.105183883,-0.830363886,1.217237121,-0.077685274,-0.734478119,-0.045589092,0.151833671,-0.602081266,-0.51135265,-0.03692028,0.193055466,0.011399366,-1.021838278,-0.920701635,-0.136466049,0.486770335,-0.36275992,-0.224134278,-0.455821922,0.350437834,-0.38229122,-0.120917272,-0.974685343,-0.379625113,-1.012284484,-0.720109855,0.184806226,0.796033398,-0.098385534,-0.003684895,-0.545536072,-0.892787576,0.071591235,-0.950369455,0.720694822,-0.333159827,-0.278862113,-0.861434973,-0.651446567,0.976428911,0.609994945,-0.562048681
NP_001007226,0.69083254,0.73153498,-0.89481139,1.07578374,1.5,-0.83451643,1.15246563,1.5,1.25870029,-0.6017537,0.0279955,1.5,-0.09904389,-1.5,1.19486084,1.0295469,0.72310455,0.601133,0.78240132,-0.81642974,1.0407674,1.5,1.11409055,1.14329784,0.05469148,0.09114101,0.31109632,-1.22129758,-1.5,0.50578418,-0.96776592,-0.38094021,1.41731442,0.10006574,-0.50364408,-0.71558602,-1.5,1.01857939,0.69519284,1.5,1.5,1.5,0.66794004,1.34150504,0.76800895,-0.73792972,-1.5,1.5,0.17312663,0.08655481,-1.5,1.16444504,0.68466369,-0.15446925,0.55550015,0.761188,1.25329155,-1.39044477,0.68225046,1.27056273,-1.5,1.5,-0.21832658,1.3717449,0.87460133,0.77867061,-1.5,-0.50218944,-0.89371481,0.10661697,0.67665839,0.71461059,1.5,0.44393676,0.25338016,-0.10856688,-0.60591413,1.17559518,0.3274142,0.46941815,-1.33411784,-0.76593515,-0.34512453,-1.25555329,0.12246886,-0.29855754,-1.5,-1.135208,-1.5,-1.22072051,-0.8478943,0.38360197,-0.38860882,-1.38902744,-1.21302909,0.98399965,0.07958015,0.80603411,-1.5,-0.69944913,-0.50190901,0.12895847,-0.1664185,0.74947416,-0.11770153,-1.5,-1.09849428,-1.5,-0.15946095,0.61613399,-0.11885956,-0.19168868,0.72073495,0.28347587,-1.32794746,-1.25601336,-1.04886183,-0.07916883,-1.5,0.69367478,0.10434897,0.02746312,-0.77232557,-1.49030527,-0.26715576,0.4598638,0.92604438,-1.26937109,-1.22019166,0.59306256,-0.17623156,0.57131067,-0.45860022,-0.93667013,0.54090283,-1.12407437,0.47563482,0.99797448,-0.69091149,0.11131995,-0.22335224,-0.63180529,-0.93106711,-0.17463585,-0.63334836,-0.68533182,-0.2941034,0.35335591,-0.23264173,-1.21075825,-0.37346035,1.05319453,0.06425944,0.18498155,0.37039568,-0.50001135,-1.21351155,-0.16194179,0.83877559,-0.04188949,0.72608276,-0.13243258,-0.58297702,-0.14763945,-0.37822738,0.62050574,-0.19335681,0.14774222,-0.79113945,-0.63346345,0.51844468,0.60406728,0.29409036,-0.0967944
NP_003474,0.40959048,0.41078264,0.03943494,1.5,1.5,-0.55540648,1.5,1.5,1.5,-0.26637337,0.0422389,1.41867741,-0.2030228,0.12699774,-0.04509382,-0.41023316,0.36747137,-0.45522318,0.88047051,-0.16184242,0.22052973,1.5,0.80203442,0.3289086,0.16133921,-0.87433409,-0.48599452,-0.98987857,-0.02327757,-0.25928288,-0.96852178,-0.36706639,0.54146686,-0.26236545,0.08104427,-1.5,-0.43678664,1.5,1.5,1.09360576,0.64690506,1.5,0.64263818,1.5,0.71776477,0.06414245,-0.05182501,1.5,-0.13723725,0.16238569,0.02201943,1.5,1.5,0.0058555,1.3535325,1.5,1.28706007,-0.38827748,0.41523051,1.43613216,0.03528517,1.5,0.3663717,0.90254222,1.5,-0.56539908,-0.36429122,-0.56128035,-0.5214325,0.15998963,-0.47172446,0.66746954,1.5,-1.5,-0.22630528,-1.5,-1.196277,0.87837501,-0.04642566,-0.13703121,-1.5,-0.04372649,-0.13966962,-0.34928192,0.2765486,-1.09321247,-0.33492419,-0.67538483,0.26972595,-1.5,-0.54561821,-1.5,-0.17104596,-0.85629566,-1.41581639,0.21086267,0.13402972,0.23663268,0.2802433,-0.42555221,0.06326494,0.46536145,0.76828195,1.01339272,-0.87332187,0.34932371,-0.28288875,-1.14738996,-0.27056765,0.95679518,0.40657111,0.58575853,0.09778925,0.14611793,0.42986059,-0.16225953,-0.45424576,-0.20614143,-0.98682807,0.631213,-1.5,-0.80806517,-1.43393509,-1.39358462,-0.88040775,-0.05529851,0.49678436,-0.48399937,-0.35965471,0.4337941,-0.1690969,0.20692324,-0.69077261,0.0569131,0.15675004,-0.8530082,0.09773479,-0.15064018,-0.33198834,-1.5,-0.47111882,-0.59361349,-1.12207215,-0.00080866,-0.32013639,-0.35223399,-0.40582169,0.80361799,0.27621228,1.44917514,-1.5,0.08495006,-0.03340921,-0.0812347,-1.37945467,-0.69082052,-1.5,-0.92628566,-0.07200218,0.44473644,-0.41487067,-0.46167854,-0.83808205,-1.0793045,-0.29933502,0.45899477,-1.48922742,0.83837445,-1.03915877,-0.36067703,0.10228036,1.5,-1.04928273,-0.37991755
NP_060739,1.5,-0.13962769,0.06993538,1.15859755,1.5,0.88454411,1.09881528,1.5,1.5,0.97584107,0.79980694,1.5,-0.44317531,0.27876587,0.21811807,0.94600202,0.29056713,-1.17078999,-0.31930018,-0.35042085,-0.52691857,0.29332515,-1.31928519,0.29444853,0.78270995,0.36055536,1.5,-1.5,-0.78215079,-1.29662145,-1.14673932,-1.5,-0.56609375,-0.90374687,1.39256442,-0.24701704,-1.5,1.5,0.3420004,0.94504989,-0.06482656,-0.3922924,0.51486762,-0.15574121,-0.30894783,0.66742839,1.19323813,0.58497482,-0.29272891,1.5,-0.28477208,1.49906638,1.49509921,-0.54816846,0.59448889,0.81131271,1.5,0.86233768,1.14061049,0.4055623,1.46087386,0.26567477,-0.47502413,0.75255614,-0.81694767,0.01534676,-0.21214255,-0.55119088,-0.10953473,-0.97416707,-0.62640175,0.38500055,-0.64654848,0.01137014,-1.24310891,-0.62687015,-1.5,-0.0139718,0.33526163,0.0451663,1.09501761,-0.6799689,-0.76222553,0.17445561,-0.10723838,-1.4880711,1.5,0.18784769,0.36468213,-1.5,0.48856559,-1.0859077,-0.54939992,-0.89810733,-1.5,-0.03261149,-0.25610901,0.41455844,1.23787646,0.26142586,0.60802332,-0.78863552,-0.3805848,0.1896914,-0.83222957,-0.14782463,-1.38079416,-1.25622177,-0.38110587,0.63541505,-0.59143733,0.82013367,0.04580958,0.46284844,-1.0983155,-0.52280445,1.22407028,1.08438793,0.5849045,-0.93508816,-0.82789373,0.4879509,-0.09485385,-0.29876746,-1.16531995,0.67628031,1.15666431,-1.5,1.07766246,0.11857887,-1.32518672,-0.29268378,0.41673883,-0.91911213,-1.5,-1.12285395,-1.5,0.60970796,-0.63007152,0.36480741,-0.46511873,0.22168143,-0.68514426,0.05913811,0.14420687,-0.58917809,0.32623603,-0.74060596,0.27328182,-1.21501665,0.42608895,-1.21398315,-1.11034189,0.27289736,-1.06922486,-0.19612372,-1.5,0.45737702,1.28175554,0.15481237,1.5,-1.28053101,-1.30517576,-0.55067202,-0.39966968,-0.25839394,0.06829052,0.97759384,0.38397837,-0.41646234,0.1298814,0.68854237,-0.02829727,-0.2299361
